section,code,title
G,472401,"Commercio al dettaglio di pane, pasticceria e dolciumi"
G,472402,Panetterie e tea room
G,4725,Commercio al dettaglio di bevande in esercizi specializzati
G,472500,Commercio al dettaglio di bevande in esercizi specializzati
G,4726,Commercio al dettaglio di prodotti del tabacco in esercizi specializzati
G,472600,Commercio al dettaglio di prodotti del tabacco in esercizi specializzati
G,4729,Commercio al dettaglio di altri prodotti alimentari in esercizi specializzati
G,472901,Commercio al dettaglio di prodotti lattiero-caseari e uova
G,472902,"Altro commercio al dettaglio di prodotti alimentari, bevande e tabacco in esercizi specializzati n.c.a."
G,473,Commercio al dettaglio di carburante per autotrazione in esercizi specializzati
G,4730,Commercio al dettaglio di carburante per autotrazione in esercizi specializzati
G,473000,Commercio al dettaglio di carburante per autotrazione in esercizi specializzati
G,474,Commercio al dettaglio di apparecchiature di informazione e comunicazione in esercizi specializzati
G,4741,"Commercio al dettaglio di computer, unità periferiche e software in esercizi specializzati"
G,474100,"Commercio al dettaglio di computer, unità periferiche e software in esercizi specializzati"
G,4742,Commercio al dettaglio di apparecchiature per le telecomunicazioni in esercizi specializzati
G,474200,Commercio al dettaglio di apparecchiature per le telecomunicazioni in esercizi specializzati
G,4743,Commercio al dettaglio di apparecchiature audio e video in esercizi specializzati
G,474300,Commercio al dettaglio di apparecchiature audio e video in esercizi specializzati
G,475,Commercio al dettaglio di altri oggetti di uso domestico in esercizi specializzati
G,4751,Commercio al dettaglio di prodotti tessili in esercizi specializzati
G,475100,Commercio al dettaglio di prodotti tessili in esercizi specializzati
G,4752,"Commercio al dettaglio di ferramenta, vernici e vetro in esercizi specializzati"
G,475201,Commercio al dettaglio specializzato di ferramenta
G,475202,"Commercio al dettaglio di altri articoli di ferramenta, colori, vernici, vetro, materiale da costruzione e da bricolage"
G,4753,"Commercio al dettaglio di tappeti, scendiletto e rivestimenti per pavimenti e pareti in esercizi specializzati"
G,475300,"Commercio al dettaglio di tappeti, scendiletto e rivestimenti per pavimenti e pareti in esercizi specializzati"
G,4754,Commercio al dettaglio di elettrodomestici in esercizi specializzati
G,475400,Commercio al dettaglio di elettrodomestici in esercizi specializzati
G,4759,"Commercio al dettaglio di mobili, di articoli per l'illuminazione e altri articoli per la casa in esercizi specializzati"
G,475901,Commercio al dettaglio di strumenti musicali
G,475902,Commercio al dettaglio di mobili
G,475903,Commercio al dettaglio di articoli diversi per uso domestico n.c.a.
G,476,Commercio al dettaglio di articoli culturali e ricreativi in esercizi specializzati
G,4761,Commercio al dettaglio di libri in esercizi specializzati
G,476100,Commercio al dettaglio di libri in esercizi specializzati
G,4762,Commercio al dettaglio di giornali e articoli di cartoleria in esercizi specializzati
G,476201,Commercio al dettaglio di giornali e periodici; chioschi
G,476202,Commercio al dettaglio di articoli di cartoleria e di forniture per uffici
G,4763,Commercio al dettaglio di registrazioni musicali e video in esercizi specializzati
G,476300,Commercio al dettaglio di registrazioni musicali e video in esercizi specializzati
G,4764,Commercio al dettaglio di articoli sportivi in esercizi specializzati
G,476401,Commercio al dettaglio di biciclette
G,476402,Commercio al dettaglio di articoli sportivi
G,4765,Commercio al dettaglio di giochi e giocattoli in esercizi specializzati
G,476500,Commercio al dettaglio di giochi e giocattoli in esercizi specializzati
G,477,Commercio al dettaglio di altri prodotti in esercizi specializzati
G,4771,Commercio al dettaglio di articoli di abbigliamento in esercizi specializzati
G,477101,Commercio al dettaglio di confezioni per donna
G,477102,Commercio al dettaglio di confezioni per uomo
G,477103,Commercio al dettaglio di confezioni per bambini e neonati
G,477104,Commercio al dettaglio di pellicce
G,477105,Commercio al dettaglio di accessori d'abbigliamento e di articoli d'abbigliamento senza predominanza
G,4772,Commercio al dettaglio di calzature e articoli in pelle in esercizi specializzati
G,477201,Commercio al dettaglio di calzature
G,477202,Commercio al dettaglio di articoli di pelletteria e da viaggio
G,4773,Commercio al dettaglio di medicinali in esercizi specializzati
G,477300,Commercio al dettaglio di medicinali in esercizi specializzati
G,4774,Commercio al dettaglio di articoli medicali e ortopedici in esercizi specializzati
G,477400,Commercio al dettaglio di articoli medicali e ortopedici in esercizi specializzati
G,4775,Commercio al dettaglio di cosmetici e di articoli di profumeria in esercizi specializzati
G,477501,Drogherie
G,477502,"Profumerie e altro commercio al dettaglio di cosmetici, profumi e prodotti per la toeletta"
G,4776,"Commercio al dettaglio di fiori, piante, semi, fertilizzanti, animali domestici e alimenti per animali domestici in esercizi specializzati"
G,477601,"Commercio al dettaglio di cereali, alimenti per il bestiame e prodotti agricoli"
G,477602,Commercio al dettaglio di fiori e piante
G,477603,Commercio al dettaglio di animali domestici e accessori per animali domestici
G,4777,Commercio al dettaglio di orologi e articoli di gioielleria in esercizi specializzati
G,477700,Commercio al dettaglio di orologi e articoli di gioielleria in esercizi specializzati
G,4778,Commercio al dettaglio di altri prodotti (esclusi quelli di seconda mano) in esercizi specializzati
G,477801,Commercio al dettaglio di combustibili e carburanti
G,477802,Commercio al dettaglio di occhiali e articoli simili
G,477803,Commercio al dettaglio di articoli fotografici
G,477804,Commercio al dettaglio di articoli da regalo e oggetti ricordo
G,477805,Commercio al dettaglio di oggetti d'arte
G,477806,Commercio al dettaglio di altri prodotti in esercizi specializzati n.c.a.
G,4779,Commercio al dettaglio di articoli di seconda mano
G,477901,Commercio al dettaglio di oggetti di antiquariato
G,477902,Commercio al dettaglio di altri articoli di seconda mano n.c.a. (nei negozi)
G,478,Commercio al dettaglio ambulante in bancarelle e mercati
G,4781,"Commercio al dettaglio ambulante in bancarelle e mercati di prodotti alimentari, bevande e tabacco"
G,478100,"Commercio al dettaglio ambulante in bancarelle e mercati di prodotti alimentari, bevande e tabacco"
G,4782,"Commercio al dettaglio ambulante in bancarelle e mercati di prodotti tessili, abbigliamento e calzature"
G,478200,"Commercio al dettaglio ambulante in bancarelle e mercati di prodotti tessili, abbigliamento e calzature"
G,4789,Commercio al dettaglio ambulante in bancarelle e mercati di altri prodotti
G,478900,Commercio al dettaglio ambulante in bancarelle e mercati di altri prodotti
G,479,"Commercio al dettaglio al di fuori dei negozi, delle bancarelle e dei mercati"
G,4791,Commercio al dettaglio per corrispondenza o attraverso Internet
G,479100,Commercio al dettaglio per corrispondenza o attraverso Internet
G,4799,"Altri tipi di commercio al dettaglio al di fuori dei negozi, delle bancarelle e dei mercati"
G,479900,"Altri tipi di commercio al dettaglio al di fuori dei negozi, delle bancarelle e dei mercati"
H,0,TRASPORTO E MAGAZZINAGGIO
H,49,Trasporto terrestre e trasporto mediante condotte
H,491,Trasporto ferroviario di passeggeri (interurbano)
H,4910,Trasporto ferroviario di passeggeri (interurbano)
H,491000,Trasporti ferroviario di passeggeri (interurbano)
H,492,Trasporto ferroviario di merci
H,4920,Trasporto ferroviario di merci
H,492000,Trasporto ferroviario di merci
H,493,Altri trasporti terrestri di passeggeri
H,4931,Trasporto terrestre di passeggeri in aree urbane e suburbane
H,493100,Trasporto terrestre di passeggeri in aree urbane e suburbane
H,4932,Trasporto con taxi 
H,493200,Trasporto con taxi 
H,4939,Altri trasporti terrestri di passeggeri n.c.a.
H,493901,Trasporti terrestri non regolari di passeggeri
H,493902,Trasporti regolari regionali e interurbani di viaggiatori
H,493903,"Trasporti mediante teleferiche, funicolari e sciovie"
H,494,Trasporto di merci su strada e servizi di trasloco
H,4941,Trasporto di merci su strada
H,494100,Trasporto di merci su strada
H,4942,Servizi di trasloco
H,494200,Servizi di trasloco
H,495,Trasporto mediante condotte
H,4950,Trasporto mediante condotte
H,495000,Trasporto mediante condotte
H,50,Trasporti marittimi e per vie d'acqua
H,501,Trasporto marittimo e costiero di passeggeri
H,5010,Trasporto marittimo e costiero di passeggeri
H,501000,Trasporto marittimo e costiero di passeggeri
H,502,Trasporto marittimo e costiero di merci
H,5020,Trasporto marittimo e costiero di merci
H,502000,Trasporto marittimo e costiero di merci
H,503,Trasporto di passeggeri per vie d'acqua interne
H,5030,Trasporto di passeggeri per vie d'acqua interne
H,503000,Trasporto di passeggeri per vie d'acqua interne
H,504,Trasporto di merci per vie d'acqua interne
H,5040,Trasporto di merci per vie d'acqua interne
H,504000,Trasporto di merci per vie d'acqua interne
H,51,Trasporto aereo
H,511,Trasporto aereo di passeggeri
H,5110,Trasporto aereo di passeggeri
H,511000,Trasporto aereo di passeggeri
H,512,Trasporto aereo di merci e trasporto spaziale
H,5121,Trasporto aereo di merci
H,512100,Trasporto aereo di merci
H,5122,Trasporto spaziale
H,512200,Trasporto spaziale
H,52,Magazzinaggio e attività di supporto ai trasporti
H,521,Magazzinaggio e custodia
H,5210,Magazzinaggio e custodia
H,521000,Magazzinaggio e custodia
H,522,Attività di supporto ai trasporti
H,5221,Attività dei servizi connessi al trasporto terrestre
H,522100,Attività dei servizi connessi al trasporto terrestre
H,5222,Attività dei servizi connessi al trasporto marittimo e per vie d'acqua
H,522200,Attività dei servizi connessi al trasporto marittimo e per vie d'acqua
H,5223,Attività dei servizi connessi al trasporto aereo
H,522300,Attività dei servizi connessi al trasporto aereo
H,5224,Movimentazione merci
H,522400,Movimentazione merci
H,5229,Altre attività di supporto connesse ai trasporti
H,522900,Altre attività di supporto connesse ai trasporti
H,53,Servizi postali e attività di corriere
H,531,Attività postali con obbligo di servizio universale
H,5310,Attività postali con obbligo di servizio universale
H,531000,Attività postali con obbligo di servizio universale
H,532,Altre attività postali e di corriere
H,5320,Altre attività postali e di corriere
H,532000,Altre attività postali e di corriere
I,0,SERVIZI DI ALLOGGIO E DI RISTORAZIONE
I,55,Servizi di alloggio
I,551,Alberghi e alloggio simili
I,5510,Alberghi e alloggio simili
I,551001,"Alberghi, locande e pensioni con ristorante"
I,551002,"Alberghi, locande e pensioni senza ristorante"
I,551003,Amministrazione e gestione di alberghi
I,552,Alloggi per vacanze e altre strutture per brevi soggiorni
I,5520,Alloggi per vacanze e altre strutture per brevi soggiorni
I,552001,Appartamenti e case di vacanza
I,552002,Alloggi collettivi
I,552003,Amministrazione e gestione di case di vacanza e alloggi collettivi
I,553,Aree di campeggio e aree attrezzate per camper e roulotte
I,5530,Aree di campeggio e aree attrezzate per camper e roulotte
I,553001,Campeggi
I,553002,Amministrazione e gestione di campeggi
I,559,Altri alloggi
I,5590,Altri alloggi
I,559000,Altri alloggi
I,56,Attività di servizi di ristorazione
I,561,Ristoranti e attività di ristorazione mobile
I,5610,Ristoranti e attività di ristorazione mobile
I,561001,"Ristoranti, locali per la piccola ristorazione, tea room e gelaterie"
I,561002,Ristoranti con possibilità d'alloggio
I,561003,Amministrazione e gestione di stabilimenti attivi nella ristorazione
I,562,Catering per eventi e altri servizi di ristorazione
I,5621,Catering per eventi
I,562100,Catering per eventi
I,5629,Altri servizi di ristorazione
I,562900,Altri servizi di ristorazione
I,563,Somministrazione di bevande
I,5630,Somministrazione di bevande
I,563001,Bar
I,563002,"Discoteche, sale da ballo, night club e simili"
J,0,SERVIZI DI INFORMAZIONE E COMUNICAZIONE
J,58,Attività editoriali
J,581,"Edizione di libri, periodici e altre attività editoriali"
J,5811,Edizione di libri
J,581100,Edizione di libri
J,5812,Pubblicazione di elenchi e mailing list
J,581200,Pubblicazione di elenchi e mailing list
J,5813,Edizione di quotidiani
J,581300,Edizione di quotidiani
J,5814,Edizione di riviste e periodici
J,581400,Edizione di riviste e periodici
J,5819,Altre attività editoriali 
J,581900,Altre attività editoriali 
J,582,Edizione di software
J,5821,Edizione di giochi per computer
J,582100,Edizione di giochi per computer
J,5829,Edizione di altri software
J,582900,Edizione di altri software
J,59,"Attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore"
J,591,"Attività di produzione cinematografica, di video e di programmi televisivi"
J,5911,"Attività di produzione cinematografica, di video e di programmi televisivi"
J,591100,"Attività di produzione cinematografica, di video e di programmi televisivi"
J,5912,"Attività di postproduzione cinematografica, di video e di programmi televisivi"
J,591200,"Attività di postproduzione cinematografica, di video e di programmi televisivi"
J,5913,"Attività di distribuzione cinematografica, di video e di programmi televisivi"
J,591300,"Attività di distribuzione cinematografica, di video e di programmi televisivi"
J,5914,Attività di proiezione cinematografica
J,591400,Attività di proiezione cinematografica; cinema
J,592,Attività di registrazione sonora e dell'editoria musicale
J,5920,Attività di registrazione sonora e dell'editoria musicale
J,592000,Attività di registrazione sonora e dell'editoria musicale
J,60,Attività di programmazione e trasmissione
J,601,Trasmissioni radiofoniche
J,6010,Trasmissioni radiofoniche
J,601000,Trasmissioni radiofoniche
J,602,Attività di programmazione e trasmissione televisive
J,6020,Attività di programmazione e trasmissione televisive
J,602000,Trasmissioni televisive e programmazioni per abbonati
J,61,Telecomunicazioni
J,611,Telecomunicazioni fisse 
J,6110,Telecomunicazioni fisse
J,611000,Telecomunicazioni fisse
J,612,Telecomunicazioni mobili 
J,6120,Telecomunicazioni mobili
J,612000,Telecomunicazioni mobili
J,613,Telecomunicazioni satellitari
J,6130,Telecomunicazioni satellitari
J,613000,Telecomunicazioni satellitari
J,619,Altre attività di telecomunicazione
J,6190,Altre attività di telecomunicazione
J,619000,Altre attività di telecomunicazione
J,62,"Programmazione, consulenza informatica e attività connesse"
J,620,"Programmazione, consulenza informatica e attività connesse"
J,6201,Attività di programmazione informatica
J,620100,Attività di programmazione informatica
J,6202,Attività di consulenza informatica
J,620200,Attività di consulenza informatica
J,6203,Gestione di strutture informatizzate
J,620300,Gestione di strutture informatizzate
J,6209,Altre attività dei servizi connessi alle tecnologie dell'informazione e dell'informatica
J,620900,Altre attività dei servizi connessi alle tecnologie dell'informazione e dell'informatica
J,63,Attività dei servizi d'informazione
J,631,"Elaborazione dei dati, hosting e attività connesse; portali web"
J,6311,"Elaborazione dei dati, hosting e attività connesse"
J,631100,"Elaborazione dei dati, hosting e attività connesse"
J,6312,Portali web
J,631200,Portali web
J,639,Altre attività dei servizi d'informazione
J,6391,Attività delle agenzie di stampa
J,639100,Attività delle agenzie di stampa
J,6399,Altre attività dei servizi d'informazione n.c.a.
J,639900,Altre attività dei servizi d'informazione n.c.a.
K,0,ATTIVITÀ FINANZIARIE E ASSICURATIVE
K,64,Prestazione di servizi finanziari (ad esclusione di assicurazioni e fondi pensione)
K,641,Intermediazione monetaria
K,6411,Attività delle banche centrali
K,641100,Banca nazionale svizzera
K,6419,Altre intermediazioni monetarie
K,641901,Istituti a statuto speciale
K,641902,Banche cantonali
K,641903,Grandi banche
K,641904,Banche regionali e casse di risparmio
K,641905,Banche Raiffeisen
K,641906,Banche commerciali
K,641907,Istituti specializzati nelle operazioni di borsa
K,641908,Banche controllate da capitale estero
K,641909,Filiali di banche estere
K,641910,Banche private
K,641911,Altre banche
K,641912,Altre intermediazioni monetarie n.c.a.
K,642,Attività delle società di partecipazione (holding)
K,6420,Attività delle società di partecipazione (holding)
K,642001,Attività delle società di partecipazione (holding) finanziario
K,642002,Attività delle società di altre partecipazione (holding)
K,643,"Trust (Società fiduciarie), fondi e analoghi enti finanziari"
K,6430,"Trust (Società fiduciarie), fondi e analoghi enti finanziari"
K,643000,"Trust (Società fiduciarie), fondi e analoghi enti finanziari"
K,649,Altre prestazioni di servizi finanziari (ad esclusione di assicurazioni e fondi pensione)
K,6491,Leasing finanziario
K,649100,Leasing finanziario
K,6492,Altre attività creditizie
K,649201,Istituti di credito al consumo
K,649202,Altri istituti di credito speciale
K,6499,Altre prestazioni di servizi finanziari (ad esclusione di assicurazioni e fondi pensione) n.c.a.
K,649901,Società d'investimento
K,649902,Attività di tesoreria in un gruppo d'impresa
K,649903,Altri istituti finanziari n.c.a.
K,65,"Assicurazioni, riassicurazioni e fondi pensione, escluse le assicurazioni sociali obbligatorie"
K,651,Assicurazioni
K,6511,Assicurazioni sulla vita
K,651100,Assicurazioni sulla vita
K,6512,Assicurazioni diverse da quelle sulla vita
K,651201,Assicurazione contro gli infortuni (INSAI)
K,651202,Assicurazioni contro gli infortuni e i danni
K,651203,Casse malati
K,651204,Altre assicurazioni (escluse le assicurazioni sociali) n.c.a.
K,652,Riassicurazioni
K,6520,Riassicurazioni
K,652000,Riassicurazioni
K,653,Fondi pensione
K,6530,Fondi pensione
K,653000,Fondi pensione
K,66,Attività ausiliarie dei servizi finanziari e delle attività assicurative
K,661,"Attività ausiliarie dei servizi finanziari, escluse le assicurazioni e i fondi pensione"
K,6611,Amministrazione di mercati finanziari
K,661100,Amministrazione di mercati finanziari
K,6612,Attività di negoziazione di contratti relativi a titoli e merci
K,661200,Attività di negoziazione di contratti relativi a titoli e merci
K,6619,Altre attività ausiliarie dei servizi finanziari (escluse le assicurazioni e i fondi pensione)
K,661900,Altre attività ausiliarie dei servizi finanziari (escluse le assicurazioni e i fondi pensione)
K,662,Attività ausiliarie delle assicurazioni e dei fondi pensione
K,6621,Valutazione dei rischi e dei danni
K,662100,Valutazione dei rischi e dei danni
K,6622,Attività di agenti e intermediari delle assicurazioni
K,662200,Attività di agenti e intermediari delle assicurazioni
K,6629,Altre attività ausiliarie delle assicurazioni e dei fondi pensione
K,662901,Casse di compensazione
K,662902,Altre attività ausiliarie delle assicurazioni e dei fondi pensione n.c.a.
K,663,Attività di gestione di fondi
K,6630,Attività di gestione di fondi
K,663001,Gestione di fondi
K,663002,Attività di gestione dei fondi
L,0,ATTIVITÀ IMMOBILIARI
L,68,Attività immobiliari
L,681,Compravendita di beni immobili effettuata su beni propri
L,6810,Compravendita di beni immobili effettuata su beni propri
L,681000,Compravendita di beni immobili effettuata su beni propri
L,682,Affitto e gestione di beni immobili propri o in locazione
L,6820,Affitto e gestione di beni immobili propri o in locazione
L,682001,Affitto e gestione di terreni propri o in locazione
L,682002,Affitto e gestione di abitazioni proprie o in locazione
L,683,Attività immobiliari per conto terzi
L,6831,Agenzie di mediazione immobiliare
L,683100,Agenzie di mediazione immobiliare
L,6832,Gestione di immobili per conto terzi
L,683200,Gestione di immobili per conto terzi
M,0,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE"
M,69,Attività legali e contabilità
M,691,Attività degli studi legali
M,6910,Attività degli studi legali
M,691001,Attività degli studi legali e notarili
M,691002,"Consulenza legale in proprietà industriale, brevetti e diritti d'autore"
M,692,"Contabilità, controllo e revisione contabile, consulenza in materia fiscale"
M,6920,"Contabilità, controllo e revisione contabile, consulenza in materia
fiscale"
M,692000,"Contabilità, controllo e revisione contabile, consulenza in materia fiscale; fiduciarie"
M,70,Attività di sedi centrali; consulenza gestionale
M,701,Attività di sedi centrali
M,7010,Attività di sedi centrali
M,701001,Attività delle sedi centrali delle società finanziarie
M,701002,Attività delle sedi centrali delle altre società
M,702,Attività di consulenza gestionale
M,7021,Pubbliche relazioni e comunicazione
M,702100,Pubbliche relazioni e comunicazione
M,7022,Altre attività di consulenza amministrativo-gestionale
M,702200,Altre attività di consulenza amministrativo-gestionale
M,71,Attività degli studi di architettura e d'ingegneria; collaudi e analisi tecniche
M,711,"Attività degli studi di architettura, ingegneria e altri studi tecnici"
M,7111,Attività degli studi di architettura
M,711101,Studi di architettura
M,711102,Studi di pianificazione territoriale
M,711103,Studi di architettura del paesaggio
M,7112,Attività degli studi d'ingegneria ed altri studi tecnici
M,711201,Studi d'ingegneria civile
M,711202,Studi d'ingegneria degli impianti tecnici edili
M,711203,Altri studi d'ingegneria
M,711204,Studi di geometri
M,711205,Altre attività di consulenza tecnica
M,712,Collaudi e analisi tecniche
M,7120,Collaudi e analisi tecniche
M,712000,Collaudi e analisi tecniche
M,72,Ricerca scientifica e sviluppo
M,721,Ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria
M,7211,Ricerca e sviluppo sperimentale nel settore della biotecnologia
M,721100,Ricerca e sviluppo sperimentale nel settore della biotecnologia
M,7219,Altre ricerche e sviluppi sperimentali nel campo delle scienze naturali e dell'ingegneria
M,721900,Altre ricerche e sviluppi sperimentali nel campo delle scienze naturali e dell'ingegneria
M,722,Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche
M,7220,Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche
M,722000,Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche
M,73,Pubblicità e ricerche di mercato
M,731,Pubblicità
M,7311,Agenzie pubblicitarie
M,731100,Agenzie pubblicitarie
M,7312,Attività delle concessionarie pubblicitarie
M,731200,Attività delle concessionarie pubblicitarie
M,732,Ricerche di mercato e sondaggi di opinione
M,7320,Ricerche di mercato e sondaggi di opinione
M,732000,Ricerche di mercato e sondaggi di opinione
M,74,"Altre attività professionali, scientifiche e tecniche"
M,741,Attività di design specializzate
M,7410,Attività di design specializzate
M,741001,Design industriale e dei prodotti
M,741002,Design grafico e comunicazione visiva
M,741003,Architettura d'interni e design dello spazio
M,742,Attività fotografiche
M,7420,Attività fotografiche
M,742001,Studi fotografici
M,742002,Laboratori fotografici
M,743,Traduzioni e interpretariato
M,7430,Traduzioni e interpretariato
M,743000,Traduzioni e interpretariato
M,749,"Altre attività professionali, scientifiche e tecniche n.c.a."
M,7490,"Altre attività professionali, scientifiche e tecniche n.c.a."
M,749000,"Altre attività professionali, scientifiche e tecniche n.c.a."
M,75,Servizi veterinari
M,750,Servizi veterinari
M,7500,Servizi veterinari
M,750000,Servizi veterinari
N,0,ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
N,77,Attività di noleggio e leasing
N,771,Noleggio e leasing di autoveicoli
N,7711,Noleggio e leasing di automobili e autoveicoli leggeri
N,771100,Noleggio e leasing di automobili e autoveicoli leggeri
N,7712,Noleggio e leasing di autocarri
N,771200,Noleggio e leasing di autocarri
N,772,Noleggio e leasing di beni per uso personale e per la casa
N,7721,Noleggio e leasing di articoli sportivi e per il tempo libero
N,772100,Noleggio e leasing di articoli sportivi e per il tempo libero
N,7722,Noleggio di videocassette e dischi
N,772200,"Noleggio di videocassette, DVD"
N,7729,Noleggio e leasing di altri beni per uso personale e per la casa
N,772900,Noleggio e leasing di altri beni per uso personale e per la casa
N,773,"Noleggio e leasing di altre macchine, attrezzature e beni materiali"
N,7731,Noleggio e leasing di macchine e attrezzature agricole
N,773100,Noleggio e leasing di macchine e attrezzature agricole
N,7732,Noleggio e leasing di macchine e attrezzature per lavori edili e di genio civile
N,773200,Noleggio e leasing di macchine e attrezzature per lavori edili e di genio civile
N,7733,Noleggio e leasing di macchine e attrezzature per ufficio (inclusi i computer)
N,773300,Noleggio e leasing di macchine e attrezzature per ufficio (inclusi i computer)
N,7734,Noleggio e leasing di mezzi di trasporto marittimi e fluviali
N,773400,Noleggio e leasing di mezzi di trasporto marittimi e fluviali
N,7735,Noleggio e leasing di mezzi di trasporto aerei
N,773500,Noleggio e leasing di mezzi di trasporto aerei
N,7739,"Noleggio e leasing di altre macchine, attrezzature e beni materiali n.c.a."
N,773900,"Noleggio e leasing di altre macchine, attrezzature e beni materiali n.c.a."
N,774,"Leasing di prodotti di proprietà intellettuale e simili, ad eccezione delle opere soggette a diritto d'autore"
N,7740,"Leasing di prodotti di proprietà intellettuale e simili, ad eccezione delle opere soggette a diritto d'autore"
N,774000,"Leasing di prodotti di proprietà intellettuale e simili, ad eccezione delle opere soggette a diritto d'autore"
N,78,"Attività di ricerca, selezione, fornitura di personale"
N,781,Attività di agenzie di collocamento
N,7810,Attività di agenzie di collocamento
N,781000,Attività di agenzie di collocamento
N,782,Attività di agenzie di lavoro interinale
N,7820,Attività di agenzie di lavoro interinale
N,782000,Attività di agenzie di lavoro interinale
N,783,Altre attività di fornitura di risorse umane
N,7830,Altre attività di fornitura di risorse umane
N,783000,Altre attività di fornitura di risorse umane
N,79,"Attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività correlate"
N,791,Attività delle agenzie di viaggio e dei tour operator
N,7911,Attività delle agenzie di viaggio
N,791100,Attività delle agenzie di viaggio
N,7912,Attività dei tour operator
N,791200,Attività dei tour operator
N,799,Altri servizi di prenotazione e attività connesse
N,7990,Altri servizi di prenotazione e attività connesse
N,799001,Servizi di prenotazione per alloggi turistici
N,799002,Altri servizi di prenotazione e attività connesse
N,80,Servizi di investigazione e vigilanza
N,801,Servizi di vigilanza privata
N,8010,Servizi di vigilanza privata
N,801000,Servizi di vigilanza privata
N,802,Attività dei servizi connessi ai sistemi di vigilanza
N,8020,Attività dei servizi connessi ai sistemi di vigilanza
N,802000,Attività dei servizi connessi ai sistemi di vigilanza
N,803,Servizi investigativi
N,8030,Servizi investigativi
N,803000,Servizi investigativi
N,81,Attività di servizi per edifici e per paesaggio
N,811,Servizi di assistenza integrata agli edifici
N,8110,Servizi di assistenza integrata agli edifici
N,811000,Servizi di assistenza integrata agli edifici; facility management
N,812,Attività di pulizia
N,8121,Attività di pulizia generale di edifici
N,812100,Pulizia generale di edifici
N,8122,Altre attività di pulizia industriale e di edifici
N,812201,Pulizia di camini
N,812202,Altre attività di pulizia industriale e di edifici
N,8129,Altre attività di pulizia
N,812900,Altre attività di pulizia
N,813,Attività di sistemazione del paesaggio
N,8130,Attività di sistemazione del paesaggio
N,813000,Attività di sistemazione del paesaggio
N,82,Attività amministrative e di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese
N,821,Attività amministrative e di supporto per le funzioni d'ufficio
N,8211,Servizi amministrativi integrati
N,821100,Attività combinata dei servizi amministrativi d'ufficio
N,8219,"Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio"
N,821901,Servizi di segreteria
N,821902,Stampa rapida
N,822,Attività dei call center
N,8220,Attività dei call center
N,822000,Attività dei call center
N,823,Organizzazione di convegni e fiere
N,8230,Organizzazione di convegni e fiere
N,823000,Organizzazione di convegni e fiere
N,829,Servizi di supporto alle imprese n.c.a.
N,8291,Attività di agenzie di recupero crediti
N,829100,Attività di agenzie di recupero crediti
N,8292,Attività di imballaggio
N,829200,Attività di imballaggio
N,8299,Altri servizi di supporto alle imprese n.c.a.
N,829900,Altri servizi di supporto alle imprese n.c.a.
O,0,AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
O,84,Amministrazione pubblica e difesa; assicurazione sociale obbligatoria
O,841,"Amministrazione pubblica: amministrazione generale, economica e sociale"
O,8411,Attività generali di amministrazione pubblica
O,841100,Attività generali di amministrazione pubblica
O,8412,"Amministrazione pubblica della sanità, dell'istruzione, della cultura e dei servizi sociali, esclusa l'assicurazione sociale obbligatoria"
O,841200,"Amministrazione pubblica della sanità, dell'istruzione, della cultura e dei servizi sociali"
O,8413,Amministrazione pubblica rivolta alla regolamentazione delle attività economiche
O,841300,Amministrazione pubblica rivolta alla regolamentazione delle attività economiche
O,842,"Affari esteri, difesa, giustizia, sicurezza e ordine pubblico"
O,8421,Affari esteri
O,842100,Affari esteri
O,8422,Difesa nazionale
O,842201,Difesa
O,842202,Protezione civile
O,8423,Giustizia e attività giudiziarie
O,842301,"Amministrazione della giustizia, tribunali"
O,842302,Attività degli stabilimenti penitenziari
O,8424,Ordine pubblico e sicurezza nazionale
O,842400,Ordine pubblico e sicurezza nazionale
O,8425,Attività dei vigili del fuoco
O,842500,Attività dei vigili del fuoco
O,843,Assicurazione sociale obbligatoria
O,8430,Assicurazione sociale obbligatoria
O,843000,"Assicurazione vecchiaia e superstiti (AVS), Assicurazione invalidità (AI), Assicurazione disoccupazione (AD)"
P,0,ISTRUZIONE
P,85,Istruzione
P,851,Istruzione prescolastica
P,8510,Istruzione prescolastica
P,851000,Istruzione prescolastica
P,852,Istruzione primaria
P,8520,Istruzione primaria
P,852001,Scuole elementari
P,852002,Scuole con programma d'insegnamento speciale
P,852003,Scuole obbligatorie n.c.a.
P,853,Istruzione secondaria
P,8531,Istruzione secondaria di formazione generale
P,853101,Scuole secondarie di primo grado (scuole medie)
P,853102,Scuole di preparazione alla maturità
P,853103,Scuole di formazione generale di secondo grado
P,8532,Istruzione secondaria tecnica e professionale
