section,code,title
J,619,Other telecommunications activities
J,6190,Other telecommunications activities
J,619000,Other telecommunications activities
J,62,"Computer programming, consultancy and related activities"
J,620,"Computer programming, consultancy and related activities"
J,6201,Computer programming activities
J,620100,Computer programming activities
J,6202,Computer consultancy activities
J,620200,Computer consultancy activities
J,6203,Computer facilities management activities
J,620300,Computer facilities management activities
J,6209,Other information technology and computer service activities
J,620900,Other information technology and computer service activities
J,63,Information service activities
J,631,"Data processing, hosting and related activities; web portals"
J,6311,"Data processing, hosting and related activities"
J,631100,"Data processing, hosting and related activities"
J,6312,Web portals
J,631200,Web portals
J,639,Other information service activities
J,6391,News agency activities
J,639100,News agency activities
J,6399,Other information service activities n.e.c.
J,639900,Other information service activities n.e.c.
K,0,FINANCIAL AND INSURANCE ACTIVITIES
K,64,"Financial service activities, except insurance and pension funding"
K,641,Monetary intermediation
K,6411,Central banking
K,641100,Swiss National Bank
K,6419,Other monetary intermediation
K,641901,Banks with a special field of business
K,641902,Cantonal banks
K,641903,Big banks
K,641904,Regional banks and saving banks
K,641905,Raiffeisen banks
K,641906,Commercial banks
K,641907,Stock Exchange banks
K,641908,Foreign-controlled banks
K,641909,Branches of foreign banks
K,641910,Private bankers
K,641911,Other banking institutions
K,641912,Other monetary intermediation n.e.c.
K,642,Activities of holding companies
K,6420,Activities of holding companies
K,642001,Activities of financial holding companies
K,642002,Activities of other holding companies
K,643,"Trusts, funds and similar financial entities"
K,6430,"Trusts, funds and similar financial entities"
K,643000,"Trusts, funds and similar financial entities"
K,649,"Other financial service activities, except insurance and pension funding"
K,6491,Financial leasing
K,649100,Financial leasing
K,6492,Other credit granting
K,649201,Consumer credit granting n.e.c.
K,649202,Other credit granting n.e.c.
K,6499,"Other financial service activities, except insurance and pension funding n.e.c."
K,649901,Investment intermediation
K,649902,Group treasury companies
K,649903,Other financial intermediation n.e.c.
K,65,"Insurance, reinsurance and pension funding, except compulsory social security"
K,651,Insurance
K,6511,Life insurance
K,651100,Life insurance
K,6512,Non-life insurance
K,651201,Accident insurance (SUVA)
K,651202,Accident and indemnity insurance
K,651203,Health insurance
K,651204,Other non-life insurance (excl. mandatory social security) n.e.c.
K,652,Reinsurance
K,6520,Reinsurance
K,652000,Reinsurance
K,653,Pension funding
K,6530,Pension funding
K,653000,Pension funding
K,66,Activities auxiliary to financial services and insurance activities
K,661,"Activities auxiliary to financial services, except insurance and pension funding"
K,6611,Administration of financial markets
K,661100,Administration of financial markets
K,6612,Security and commodity contracts brokerage
K,661200,Security and commodity contracts brokerage
K,6619,"Other activities auxiliary to financial services, except insurance and pension funding"
K,661900,"Other activities auxiliary to financial services, except insurance and pension funding"
K,662,Activities auxiliary to insurance and pension funding
K,6621,Risk and damage evaluation
K,662100,Risk and damage evaluation
K,6622,Activities of insurance agents and brokers
K,662200,Activities of insurance agents and brokers
K,6629,Other activities auxiliary to insurance and pension funding
K,662901,Occupational / cantonal equalisation funds
K,662902,Other activities auxiliary to insurance and pension funding n.e.c.
K,663,Fund management activities
K,6630,Fund management activities
K,663001,Funds intermediation
K,663002,Fund management activities
L,0,REAL ESTATE ACTIVITIES
L,68,Real estate activities
L,681,Buying and selling of own real estate
L,6810,Buying and selling of own real estate
L,681000,Buying and selling of own real estate
L,682,Renting and operating of own or leased real estate
L,6820,Renting and operating of own or leased real estate
L,682001,Letting of own or leased land
L,682002,Letting of own or leased buildings and dwellings
L,683,Real estate activities on a fee or contract basis
L,6831,Real estate agencies
L,683100,Real estate agencies
L,6832,Management of real estate on a fee or contract basis
L,683200,Management of real estate on a fee or contract basis
M,0,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
M,69,Legal and accounting activities
M,691,Legal activities
M,6910,Legal activities
M,691001,"Attorney, notary practice"
M,691002,"Patent lawyers, patent licensing companies"
M,692,"Accounting, bookkeeping and auditing activities; tax consultancy"
M,6920,"Accounting, bookkeeping and auditing activities; tax consultancy"
M,692000,"Accounting, bookkeeping and auditing activities; tax consultancy"
M,70,Activities of head offices; management consultancy activities
M,701,Activities of head offices
M,7010,Activities of head offices
M,701001,Activities of head offices of financial companies
M,701002,Activities of head offices of other companies
M,702,Management consultancy activities
M,7021,Public relations and communication activities
M,702100,Public relations and communication activities
M,7022,Business and other management consultancy activities
M,702200,Business and other management consultancy activities
M,71,Architectural and engineering activities; technical testing and analysis
M,711,Architectural and engineering activities and related technical consultancy
M,7111,Architectural activities 
M,711101,Architects
M,711102,Town and country planning
M,711103,Landscape architects
M,7112,Engineering activities and related technical consultancy
M,711201,Construction engineering
M,711202,Building services engineering
M,711203,Other engineering activities
M,711204,Surveyors
M,711205,Other technical consultancy and planning
M,712,Technical testing and analysis
M,7120,Technical testing and analysis
M,712000,Technical testing and analysis
M,72,Scientific research and development
M,721,Research and experimental development on natural sciences and engineering
M,7211,Research and experimental development on biotechnology
M,721100,Research and experimental development on biotechnology
M,7219,Other research and experimental development on natural sciences and engineering
M,721900,Other research and experimental development on natural sciences and engineering
M,722,Research and experimental development on social sciences and humanities
M,7220,Research and experimental development on social sciences and humanities
M,722000,Research and experimental development on social sciences and humanities
M,73,Advertising and market research
M,731,Advertising
M,7311,Advertising agencies
M,731100,Advertising agencies
M,7312,Media representation
M,731200,Media representation
M,732,Market research and public opinion polling
M,7320,Market research and public opinion polling
M,732000,Market research and public opinion polling
M,74,"Other professional, scientific and technical activities"
M,741,Specialised design activities
M,7410,Specialised design activities
M,741001,Industrial and product design
M,741002,Graphic design and visual communication
M,741003,Interior and spatial design
M,742,Photographic activities
M,7420,Photographic activities
M,742001,Photographers
M,742002,Photographic laboratories
M,743,Translation and interpretation activities
M,7430,Translation and interpretation activities
M,743000,Translation and interpretation activities
M,749,"Other professional, scientific and technical activities n.e.c."
M,7490,"Other professional, scientific and technical activities n.e.c."
M,749000,"Other professional, scientific and technical activities n.e.c."
M,75,Veterinary activities
M,750,Veterinary activities
M,7500,Veterinary activities
M,750000,Veterinary activities
N,0,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
N,77,Rental and leasing activities
N,771,Renting and leasing of motor vehicles
N,7711,Renting and leasing of cars and light motor vehicles
N,771100,Renting and leasing of cars and light motor vehicles
N,7712,Renting and leasing of trucks
N,771200,Renting and leasing of trucks
N,772,Renting and leasing of personal and household goods
N,7721,Renting and leasing of recreational and sports goods
N,772100,Renting and leasing of recreational and sports goods
N,7722,Renting of video tapes and disks
N,772200,Renting of video tapes and disks
N,7729,Renting and leasing of other personal and household goods
N,772900,Renting and leasing of other personal and household goods
N,773,"Renting and leasing of other machinery, equipment and tangible goods"
N,7731,Renting and leasing of agricultural machinery and equipment
N,773100,Renting and leasing of agricultural machinery and equipment
N,7732,Renting and leasing of construction and civil engineering machinery and equipment
N,773200,Renting and leasing of construction and civil engineering machinery and equipment
N,7733,Renting and leasing of office machinery and equipment (including computers)
N,773300,Renting and leasing of office machinery and equipment (including computers)
N,7734,Renting and leasing of water transport equipment
N,773400,Renting and leasing of water transport equipment
N,7735,Renting and leasing of air transport equipment
N,773500,Renting and leasing of air transport equipment
N,7739,"Renting and leasing of other machinery, equipment and tangible goods n.e.c."
N,773900,"Renting and leasing of other machinery, equipment and tangible goods n.e.c."
N,774,"Leasing of intellectual property and similar products, except copyrighted works"
N,7740,"Leasing of intellectual property and similar products, except copyrighted works"
N,774000,"Leasing of intellectual property and similar products, except copyrighted works"
N,78,Employment activities
N,781,Activities of employment placement agencies
N,7810,Activities of employment placement agencies
N,781000,Activities of employment placement agencies
N,782,Temporary employment agency activities
N,7820,Temporary employment agency activities
N,782000,Temporary employment agency activities
N,783,Other human resources provision
N,7830,Other human resources provision
N,783000,Other human resources provision
N,79,"Travel agency, tour operator reservation service and related activities"
N,791,Travel agency and tour operator activities
N,7911,Travel agency activities
N,791100,Travel agency activities
N,7912,Tour operator activities
N,791200,Tour operator activities
N,799,Other reservation service and related activities
N,7990,Other reservation service and related activities
N,799001,Tourist accommodation reservation services
N,799002,Other reservation services and related activities
N,80,Security and investigation activities
N,801,Private security activities
N,8010,Private security activities
N,801000,Private security activities
N,802,Security systems service activities
N,8020,Security systems service activities
N,802000,Security systems service activities
N,803,Investigation activities
N,8030,Investigation activities
N,803000,Investigation activities
N,81,Services to buildings and landscape activities
N,811,Combined facilities support activities
N,8110,Combined facilities support activities
N,811000,Combined facilities support activities
N,812,Cleaning activities
N,8121,General cleaning of buildings
N,812100,General cleaning of buildings
N,8122,Other building and industrial cleaning activities
N,812201,Chimney sweeping
N,812202,Other building and industrial cleaning activities
N,8129,Other cleaning activities
N,812900,Other cleaning activities
N,813,Landscape service activities
N,8130,Landscape service activities
N,813000,Landscape service activities
N,82,"Office administrative, office support and other business support activities"
N,821,Office administrative and support activities
N,8211,Combined office administrative service activities
N,821100,Combined office administrative service activities
N,8219,"Photocopying, document preparation and other specialised office support activities"
N,821901,Secretarial activities
N,821902,Copy shops
N,822,Activities of call centres
N,8220,Activities of call centres
N,822000,Activities of call centres
N,823,Organisation of conventions and trade shows
N,8230,Organisation of conventions and trade shows
N,823000,Organisation of conventions and trade shows
N,829,Business support service activities n.e.c.
N,8291,Activities of collection agencies and credit bureaus
N,829100,Activities of collection agencies and credit bureaus
N,8292,Packaging activities
N,829200,Packaging activities
N,8299,Other business support service activities n.e.c.
N,829900,Other business support service activities n.e.c.
O,0,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY
O,84,Public administration and defence; compulsory social security
O,841,Administration of the State and the economic and social policy of the community
O,8411,General public administration activities
O,841100,General public administration activities
O,8412,"Regulation of the activities of providing healthcare, education, cultural services and other social services, excluding social security"
O,841200,"Regulation of the activities of providing healthcare, education, cultural services and other social services, excluding social security"
O,8413,Regulation of and contribution to more efficient operation of businesses
O,841300,Regulation of and contribution to more efficient operation of businesses
O,842,Provision of services to the community as a whole
O,8421,Foreign affairs
O,842100,Foreign affairs
O,8422,Defence activities
O,842201,National defence
O,842202,Civil defence
O,8423,Justice and judicial activities
O,842301,"Administration of justice, courts"
O,842302,Administration of prisons
O,8424,Public order and safety activities
O,842400,Public order and safety activities
O,8425,Fire service activities
O,842500,Fire service activities
O,843,Compulsory social security activities
O,8430,Compulsory social security activities
O,843000,"Old age and survivors' benefit (AHV), Invalidity insurance (IV), Unemployment insurance (ALV)"
P,0,EDUCATION
P,85,Education
P,851,Pre-primary education
P,8510,Pre-primary education 
P,851000,Pre-primary schools
P,852,Primary education 
P,8520,Primary education
P,852001,Primary schools
P,852002,Special schools
P,852003,Compulsory schooling n.e.c.
P,853,Secondary education
P,8531,General secondary education
P,853101,"Lower secondary schools, junior high schools, upper primary levels"
P,853102,Upper secondary schools
P,853103,Intermediate diploma schools and other general education schools
P,8532,Technical and vocational secondary education
P,853200,Technical and vocational upper secondary education
P,854,Higher education
P,8541,Post-secondary non-tertiary education
P,854100,Post-secondary non-tertiary education
P,8542,Tertiary education
P,854201,Universities
P,854202,Institutes of higher education
P,854203,Vocational higher education
P,855,Other education
P,8551,Sports and recreation education
P,855100,Sports and recreation education
P,8552,Cultural education
P,855200,Cultural education
P,8553,Driving school activities
P,855300,Driving school activities
P,8559,Other education n.e.c.
P,855901,Language schools
P,855902,IT schools
P,855903,"Further vocational training, adult education"
P,855904,Other education n.e.c.
P,856,Educational support activities
P,8560,Educational support activities
P,856000,Educational support activities
Q,0,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Q,86,Human health activities
Q,861,Hospital activities
Q,8610,Hospital activities
Q,861001,General care hospitals
Q,861002,Special clinics
Q,862,Medical and dental practice activities
Q,8621,General medical practice activities
Q,862100,General medical practice activities
Q,8622,Specialist medical practice activities
Q,862200,Specialists medical practice activities
Q,8623,Dental practice activities
Q,862300,Dental practice activities
Q,869,Other human health activities
Q,8690,Other human health activities
Q,869001,Psychotherapy and psychology
Q,869002,Physiotherapy
Q,869003,"Nursing, district nursing"
Q,869004,Midwifery
Q,869005,Other paramedical activities
Q,869006,Medical laboratories
Q,869007,Other human health activities n.e.c.
Q,87,Residential care activities
Q,871,Residential nursing care activities
Q,8710,Residential nursing care activities
Q,871000,Residential nursing care activities
Q,872,"Residential care activities for mental retardation, mental health and substance abuse"
Q,8720,"Residential care activities for mental retardation, mental health and substance abuse"
Q,872001,Institutions for addicts
Q,872002,Institutions for psychosocial cases
Q,873,Residential care activities for the elderly and disabled
Q,8730,Residential care activities for the elderly and disabled
Q,873001,Retirement homes
Q,873002,Institutions for the disabled persons
Q,879,Other residential care activities
Q,8790,Other residential care activities
Q,879001,Residential homes for children and young people
Q,879002,Reform schools
Q,879003,Other residential homes
Q,88,Social work activities without accommodation
Q,881,Social work activities without accommodation for the elderly and disabled
Q,8810,Social work activities without accommodation for the elderly and disabled
Q,881000,Social work activities without accommodation for the elderly and disabled
Q,889,Other social work activities without accommodation
Q,8891,Child day-care activities
Q,889100,Crèches and day nurseries
Q,8899,Other social work activities without accommodation n.e.c.
Q,889901,Charitable institutions
Q,889902,Other social activities without accommodation
R,0,"ARTS, ENTERTAINMENT AND RECREATION"
R,90,"Creative, arts and entertainment activities"
R,900,"Creative, arts and entertainment activities"
R,9001,Performing arts
R,900101,Theatre and ballet companies
R,900102,"Orchestras, choirs, musicians"
R,9002,Support activities to performing arts
R,900200,Support activities to performing arts
R,9003,Artistic creation
R,900301,"Painters, sculptors and other self-employed artists"
R,900302,Other artistic and literary activities
R,900303,Freelance journalists
R,9004,Operation of arts facilities
R,900400,Operation of arts facilities
R,91,"Libraries, archives, museums and other cultural activities"
R,910,"Libraries, archives, museums and other cultural activities"
R,9101,Library and archives activities
R,910100,Library and archives activities
R,9102,Museums activities
R,910200,Museums activities
R,9103,Operation of historical sites and buildings and similar visitor attractions
R,910300,Operation of historical sites and buildings and similar visitor attractions
R,9104,Botanical and zoological gardens and nature reserves activities
R,910400,Botanical and zoological gardens and nature reserves activities
R,92,Gambling and betting activities
R,920,Gambling and betting activities
R,9200,Gambling and betting activities
R,920000,Gambling and betting activities
R,93,Sports activities and amusement and recreation activities
R,931,Sports activities
R,9311,Operation of sports facilities
R,931100,Operation of sports facilities
R,9312,Activities of sport clubs
R,931200,Activities of sport clubs
R,9313,Fitness facilities
R,931300,Fitness facilities
R,9319,Other sports activities
R,931900,Other sports activities
R,932,Amusement and recreation activities
R,9321,Activities of amusement parks and theme parks
R,932100,Activities of amusement parks and theme parks
R,9329,Other amusement and recreation activities
R,932900,Other amusement and recreation activities
S,0,OTHER SERVICE ACTIVITIES
S,94,Activities of membership organisations
S,941,"Activities of business, employers and professional membership organisations"
S,9411,Activities of business and employers membership organisations
S,941100,Activities of business and employers membership organisations
S,9412,Activities of professional membership organisations
S,941200,Activities of professional membership organisations
S,942,Activities of trade unions
S,9420,Activities of trade unions
S,942000,Activities of trade unions
S,949,Activities of other membership organisations
S,9491,Activities of religious organisations
S,949101,Activities of religious organisations
S,949102,Monasteries and convents
S,9492,Activities of political organisations
S,949200,Activities of political organisations
S,9499,Activities of other membership organisations n.e.c.
S,949901,"Cultural, education, scientific and research organisations"
S,949902,Healthcare organisations
S,949903,Youth organisations
S,949904,Other interest groups
S,95,Repair of computers and personal and household goods
S,951,Repair of computers and communication equipment
S,9511,Repair of computers and peripheral equipment
S,951100,Repair of computers and peripheral equipment
S,9512,Repair of communication equipment
S,951200,Repair of communication equipment
S,952,Repair of personal and household goods
S,9521,Repair of consumer electronics
S,952100,Repair of consumer electronics
S,9522,Repair of household appliances and home and garden equipment
S,952200,Repair of household appliances and home and garden equipment
S,9523,Repair of footwear and leather goods
S,952300,Repair of footwear and leather goods
S,9524,Repair of furniture and home furnishings
S,952400,Repair of furniture and home furnishings
S,9525,"Repair of watches, clocks and jewellery"
S,952500,"Repair of watches, clocks and jewellery"
S,9529,Repair of other personal and household goods
S,952900,Repair of other personal and household goods
S,96,Other personal service activities
S,960,Other personal service activities
S,9601,Washing and (dry-)cleaning of textile and fur products
S,960101,Washing of textiles
S,960102,Dry-cleaning
S,9602,Hairdressing and other beauty treatment
S,960201,Hairdressing salons
S,960202,Beauty salons
S,9603,Funeral and related activities
S,960300,Funeral and related activities
S,9604,Physical well-being activities
S,960401,"Saunas, tanning studios"
S,960402,Other physical well-being activities
S,9609,Other personal service activities n.e.c.
S,960900,Other personal service activities n.e.c.
T,0,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE
T,97,Activities of households as employers of domestic personnel
T,970,Activities of households as employers of domestic personnel
T,9700,Activities of households as employers of domestic personnel
T,970000,Activities of households as employers of domestic personnel
T,98,Undifferentiated goods- and services-producing activities of private households for own use
T,981,Undifferentiated goods-producing activities of private households for own use
T,9810,Undifferentiated goods-producing activities of private households for own use
T,981000,Undifferentiated goods-producing activities of private households for own use
T,982,Undifferentiated service-producing activities of private households for own use
T,9820,Undifferentiated service-producing activities of private households for own use
T,982000,Undifferentiated service-producing activities of private households for own use
U,0,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES
U,99,Activities of extraterritorial organisations and bodies
U,990,Activities of extraterritorial organisations and bodies
U,9900,Activities of extraterritorial organisations and bodies
U,990001,Consulates
U,990002,Embassies
U,990003,International organisations of an administrative nature
